"Invoice Number","Originating Order Number",Store,"Customer ID",Date,"Grand Total",Subtotal,Shipping,"Tax Amount","Discount Amount","PayPal Trans ID",Qty
200029159,200031495,Retail,,"Nov 9, 2014 2:58:19 PM",$88.98,$79.98,$9.00,$0.00,$0.00,0UD510890A076720K,4.0000
200029160,200031496,Retail,,"Nov 9, 2014 3:44:33 PM",$59.99,$39.99,$20.00,$0.00,$0.00,01659753NR405474E,2.0000
200029161,200031497,Retail,,"Nov 9, 2014 4:16:06 PM",$46.99,$39.99,$7.00,$0.00,$0.00,6NB19242TU2665835,3.0000
200029162,200031498,Retail,,"Nov 9, 2014 5:36:58 PM",$46.99,$39.99,$7.00,$0.00,$0.00,07L43403490911947,2.0000
200029163,200031499,Retail,,"Nov 9, 2014 6:16:29 PM",$112.98,$79.98,$33.00,$0.00,$0.00,77R52111A78118714,4.0000
200029164,200031500,Retail,,"Nov 9, 2014 8:46:11 PM",$57.98,$49.98,$8.00,$0.00,$0.00,42E3694904499525P,4.0000
200029165,200031501,Retail,,"Nov 9, 2014 10:32:13 PM",$52.19,$39.99,$9.00,$3.20,$0.00,7SK12088HC8270904,2.0000
250005937,250006146,Wholesale,1115,"Nov 10, 2014 8:39:06 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
200029166,200031503,Retail,,"Nov 10, 2014 8:39:11 AM",$57.98,$49.98,$8.00,$0.00,$0.00,0YS62703EG2333131,4.0000
250005938,250006147,Wholesale,1115,"Nov 10, 2014 8:39:25 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250005939,250006148,Wholesale,1115,"Nov 10, 2014 8:39:26 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250005940,250006149,Wholesale,1115,"Nov 10, 2014 8:39:34 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250005941,250006150,Wholesale,1115,"Nov 10, 2014 8:39:34 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250005942,250006151,Wholesale,1115,"Nov 10, 2014 8:39:35 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
200029167,200031504,Retail,,"Nov 10, 2014 8:52:08 AM",$48.99,$39.99,$9.00,$0.00,$0.00,5B0930258M6723940,2.0000
250005943,250006153,Wholesale,3967,"Nov 10, 2014 8:57:23 AM",$267.30,$240.00,$27.30,$0.00,$0.00,5VS32289EU832303L,15.0000
200029168,200031505,Retail,749,"Nov 10, 2014 9:00:00 AM",$534.75,$534.75,$0.00,$0.00,$0.00,,31.0000
200029169,200031506,Retail,,"Nov 10, 2014 9:47:58 AM",$48.99,$39.99,$9.00,$0.00,$0.00,4EW730300R437871M,2.0000
200029170,200031507,Retail,,"Nov 10, 2014 9:54:07 AM",$60.98,$49.98,$11.00,$0.00,$0.00,51366656G6215474K,5.0000
200029171,200031508,Retail,,"Nov 10, 2014 10:17:51 AM",$74.99,$39.99,$35.00,$0.00,$0.00,8NT69197FN1640927,2.0000
200029172,200031509,Retail,,"Nov 10, 2014 12:22:12 PM",$46.99,$39.99,$7.00,$0.00,$0.00,16F31760TM468022L,2.0000
200029173,200031510,Retail,,"Nov 10, 2014 12:26:08 PM",$46.99,$39.99,$7.00,$0.00,$0.00,69930696XL185534X,2.0000
200029174,200031511,Retail,4446,"Nov 10, 2014 12:54:39 PM",$102.99,$69.99,$33.00,$0.00,$0.00,8P457852FL685034P,6.0000
200029175,200031512,Retail,,"Nov 10, 2014 2:02:59 PM",$127.97,$79.97,$48.00,$0.00,$0.00,15B43783HE068931X,9.0000
200029176,200031515,Retail,4568,"Nov 10, 2014 2:07:58 PM",$0.00,$0.00,$0.00,$0.00,$0.00,,2.0000
200029177,200031516,Retail,,"Nov 10, 2014 2:14:41 PM",$70.99,$59.99,$11.00,$0.00,$0.00,66F943011B604420F,5.0000
200029178,200031517,Retail,,"Nov 10, 2014 2:48:11 PM",$67.39,$54.99,$8.00,$4.40,$0.00,51H23370S57171433,4.0000
200029179,200031518,Retail,,"Nov 10, 2014 3:02:18 PM",$92.98,$79.98,$13.00,$0.00,$0.00,6MC04579A54579917,4.0000
200029180,200031519,Retail,4569,"Nov 10, 2014 3:10:07 PM",$0.00,$39.99,$0.00,$0.00,$39.99,,1.0000
200029181,200031520,Retail,,"Nov 10, 2014 5:53:25 PM",$74.99,$39.99,$35.00,$0.00,$0.00,7RF209211U760381P,2.0000
200029182,200031521,Retail,,"Nov 10, 2014 6:16:04 PM",$48.99,$39.99,$9.00,$0.00,$0.00,1M9715595R3130150,2.0000
200029183,200031523,Retail,,"Nov 11, 2014 2:56:39 AM",$74.99,$39.99,$35.00,$0.00,$0.00,27G03927CE906900K,2.0000
200029184,200031524,Retail,,"Nov 11, 2014 5:58:28 AM",$46.99,$39.99,$7.00,$0.00,$0.00,3P786624V2145932J,4.0000
200029185,200031525,Retail,,"Nov 11, 2014 6:13:41 AM",$48.99,$39.99,$9.00,$0.00,$0.00,4CD04449249518343,2.0000
250005944,250006154,Wholesale,1115,"Nov 11, 2014 8:57:10 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250005945,250006155,Wholesale,3994,"Nov 11, 2014 8:57:25 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250005946,250006156,Wholesale,3994,"Nov 11, 2014 8:57:31 AM",$720.00,$720.00,$0.00,$0.00,$0.00,,36.0000
250005947,250006157,Wholesale,3994,"Nov 11, 2014 8:57:34 AM",$480.00,$480.00,$0.00,$0.00,$0.00,,24.0000
250005948,250006158,Wholesale,3994,"Nov 11, 2014 8:57:37 AM","$1,040.00","$1,040.00",$0.00,$0.00,$0.00,,52.0000
250005949,250006159,Wholesale,3994,"Nov 11, 2014 8:57:40 AM",$720.00,$720.00,$0.00,$0.00,$0.00,,36.0000
250005950,250006160,Wholesale,3994,"Nov 11, 2014 8:57:43 AM",$400.00,$400.00,$0.00,$0.00,$0.00,,20.0000
250005951,250006161,Wholesale,3994,"Nov 11, 2014 8:57:46 AM",$960.00,$960.00,$0.00,$0.00,$0.00,,48.0000
250005952,250006162,Wholesale,3994,"Nov 11, 2014 8:57:48 AM",$560.00,$560.00,$0.00,$0.00,$0.00,,28.0000
250005953,250006163,Wholesale,3994,"Nov 11, 2014 8:57:52 AM",$720.00,$720.00,$0.00,$0.00,$0.00,,36.0000
250005954,250006164,Wholesale,3994,"Nov 11, 2014 8:57:55 AM","$2,240.00","$2,240.00",$0.00,$0.00,$0.00,,112.0000
250005955,250006165,Wholesale,3994,"Nov 11, 2014 8:57:58 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250005956,250006166,Wholesale,3994,"Nov 11, 2014 8:58:01 AM","$1,200.00","$1,200.00",$0.00,$0.00,$0.00,,60.0000
250005957,250006167,Wholesale,3994,"Nov 11, 2014 8:58:04 AM","$1,440.00","$1,440.00",$0.00,$0.00,$0.00,,72.0000
250005958,250006168,Wholesale,3994,"Nov 11, 2014 8:58:07 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250005959,250006169,Wholesale,3994,"Nov 11, 2014 8:58:11 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250005960,250006170,Wholesale,3994,"Nov 11, 2014 8:58:14 AM",$960.00,$960.00,$0.00,$0.00,$0.00,,48.0000
250005961,250006171,Wholesale,3994,"Nov 11, 2014 8:58:17 AM",$800.00,$800.00,$0.00,$0.00,$0.00,,40.0000
250005962,250006172,Wholesale,3994,"Nov 11, 2014 8:58:19 AM","$1,200.00","$1,200.00",$0.00,$0.00,$0.00,,60.0000
250005963,250006173,Wholesale,3994,"Nov 11, 2014 8:58:22 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250005964,250006174,Wholesale,3994,"Nov 11, 2014 8:58:25 AM",$960.00,$960.00,$0.00,$0.00,$0.00,,48.0000
250005965,250006175,Wholesale,3994,"Nov 11, 2014 8:58:28 AM","$1,600.00","$1,600.00",$0.00,$0.00,$0.00,,80.0000
250005966,250006176,Wholesale,3994,"Nov 11, 2014 8:58:30 AM","$1,760.00","$1,760.00",$0.00,$0.00,$0.00,,88.0000
250005967,250006177,Wholesale,3994,"Nov 11, 2014 8:58:33 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250005968,250006178,Wholesale,3994,"Nov 11, 2014 8:58:36 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
