"Invoice Number","Originating Order Number",Store,"Customer ID",Date,"Grand Total",Subtotal,Shipping,"Tax Amount","Discount Amount","PayPal Trans ID",Qty
200029968,200032394,Retail,,"Jan 9, 2015 11:05:58 PM",$48.99,$39.99,$9.00,$0.00,$0.00,5RY73257D3101522Y,3.0000
200029969,200032395,Retail,4674,"Jan 10, 2015 6:04:09 AM",$88.99,$39.99,$49.00,$0.00,$0.00,83R18258BA8395832,3.0000
200029970,200032396,Retail,,"Jan 10, 2015 9:04:01 AM",$46.99,$39.99,$7.00,$0.00,$0.00,4DF71945DH764713H,2.0000
200029971,200032397,Retail,4703,"Jan 10, 2015 10:37:15 AM",$68.97,$59.97,$9.00,$0.00,$0.00,1VM13277H9516933K,4.0000
200029972,200032398,Retail,,"Jan 10, 2015 11:01:05 AM",$46.99,$39.99,$7.00,$0.00,$0.00,64V41205P3702221Y,2.0000
200029973,200032399,Retail,,"Jan 10, 2015 1:53:05 PM",$48.99,$39.99,$9.00,$0.00,$0.00,0LM471046H268792U,2.0000
200029974,200032400,Retail,,"Jan 10, 2015 2:07:09 PM",$103.98,$49.98,$54.00,$0.00,$0.00,5T449342G17416007,4.0000
200029975,200032401,Retail,,"Jan 10, 2015 2:33:17 PM",$46.99,$39.99,$7.00,$0.00,$0.00,8W259583LS499815F,2.0000
200029976,200032402,Retail,,"Jan 10, 2015 3:27:36 PM",$48.99,$39.99,$9.00,$0.00,$0.00,5MN5741468669133H,3.0000
200029977,200032404,Retail,,"Jan 10, 2015 4:15:24 PM",$66.99,$59.99,$7.00,$0.00,$0.00,2UE91754A27497101,4.0000
200029978,200032403,Retail,,"Jan 10, 2015 4:16:24 PM",$62.98,$49.98,$9.00,$4.00,$0.00,7EL81273DY604035P,3.0000
200029979,200032405,Retail,,"Jan 10, 2015 4:47:48 PM",$46.99,$39.99,$7.00,$0.00,$0.00,8WJ05978PM328352M,2.0000
200029980,200032407,Retail,,"Jan 10, 2015 5:52:50 PM",$73.79,$59.99,$9.00,$4.80,$0.00,9X040240N5537592X,4.0000
200029981,200032408,Retail,,"Jan 10, 2015 7:11:38 PM",$60.98,$49.98,$7.00,$4.00,$0.00,4YE723509D5605949,4.0000
200029982,200032409,Retail,,"Jan 10, 2015 7:35:23 PM",$46.99,$39.99,$7.00,$0.00,$0.00,48H97590GK950854E,2.0000
200029983,200032410,Retail,,"Jan 10, 2015 8:46:36 PM",$48.99,$39.99,$9.00,$0.00,$0.00,1UP492846D9117333,2.0000
200029984,200032411,Retail,,"Jan 10, 2015 9:50:52 PM",$43.99,$39.99,$8.00,$0.00,$4.00,87K37320D6079022U,2.0000
200029985,200032412,Retail,,"Jan 11, 2015 7:51:55 AM",$68.99,$59.99,$9.00,$0.00,$0.00,8NN98609K4273224T,4.0000
200029986,200032413,Retail,,"Jan 11, 2015 8:40:08 AM",$0.00,$0.00,$0.00,$0.00,$0.00,,1.0000
200029987,200032414,Retail,,"Jan 11, 2015 8:50:21 AM",$48.99,$39.99,$9.00,$0.00,$0.00,0VL00912W1640702M,3.0000
200029988,200032415,Retail,,"Jan 11, 2015 9:56:10 AM",$46.99,$39.99,$7.00,$0.00,$0.00,7GA94286LL3671048,3.0000
200029989,200032416,Retail,,"Jan 11, 2015 2:02:54 PM",$46.99,$39.99,$7.00,$0.00,$0.00,1WY98175C1523054X,2.0000
200029990,200032417,Retail,,"Jan 11, 2015 2:12:45 PM",$46.99,$39.99,$7.00,$0.00,$0.00,09N09119BW971052D,3.0000
200029991,200032418,Retail,,"Jan 11, 2015 3:12:57 PM",$46.99,$39.99,$7.00,$0.00,$0.00,5G502747BN650000S,2.0000
200029992,200032419,Retail,,"Jan 11, 2015 3:47:13 PM",$46.99,$39.99,$7.00,$0.00,$0.00,3RF65723MK113313N,2.0000
200029993,200032420,Retail,,"Jan 11, 2015 4:47:52 PM",$42.99,$39.99,$7.00,$0.00,$4.00,41U17940W54097940,2.0000
200029994,200032421,Retail,,"Jan 11, 2015 4:59:05 PM",$50.19,$39.99,$7.00,$3.20,$0.00,7TH50635M92564714,2.0000
200029995,200032422,Retail,4704,"Jan 11, 2015 5:09:32 PM",$42.99,$39.99,$7.00,$0.00,$4.00,46Y942286M994810N,2.0000
200029996,200032423,Retail,,"Jan 11, 2015 5:39:39 PM",$60.98,$49.98,$7.00,$4.00,$0.00,81J89821DB886620Y,4.0000
200029997,200032424,Retail,,"Jan 11, 2015 6:04:24 PM",$48.99,$39.99,$9.00,$0.00,$0.00,84B55646XC9793056,2.0000
200029998,200032425,Retail,,"Jan 11, 2015 6:32:59 PM",$46.99,$39.99,$7.00,$0.00,$0.00,7BJ4878341688544H,2.0000
200029999,200032426,Retail,,"Jan 11, 2015 7:50:57 PM",$48.99,$39.99,$9.00,$0.00,$0.00,8AX311077V808904W,2.0000
200030000,200032427,Retail,,"Jan 11, 2015 9:07:04 PM",$48.99,$39.99,$9.00,$0.00,$0.00,8J634970G0744504T,2.0000
200030001,200032428,Retail,,"Jan 11, 2015 9:54:18 PM",$46.99,$39.99,$7.00,$0.00,$0.00,8PL006331C606240B,3.0000
200030002,200032429,Retail,4705,"Jan 11, 2015 10:37:55 PM",$48.99,$39.99,$9.00,$0.00,$0.00,6DM80555P2248042T,2.0000
200030003,200032430,Retail,,"Jan 12, 2015 7:03:42 AM",$46.99,$39.99,$7.00,$0.00,$0.00,9J4888424C520445L,3.0000
200030004,200032431,Retail,,"Jan 12, 2015 8:05:01 AM",$58.98,$49.98,$9.00,$0.00,$0.00,43X520385S210270E,4.0000
250006305,250006615,Wholesale,4553,"Jan 12, 2015 8:16:25 AM",$89.10,$80.00,$9.10,$0.00,$0.00,0S692766SW731333X,5.0000
250006306,250006616,Wholesale,1586,"Jan 12, 2015 8:35:53 AM",$0.00,$0.00,$0.00,$0.00,$0.00,,5.0000
200030005,200032432,Retail,,"Jan 12, 2015 8:46:31 AM",$46.99,$39.99,$7.00,$0.00,$0.00,5EN37942K3760852K,2.0000
200030006,200032433,Retail,,"Jan 12, 2015 9:38:08 AM",$46.99,$39.99,$7.00,$0.00,$0.00,8F054348F64472801,2.0000
200030007,200032434,Retail,,"Jan 12, 2015 9:50:55 AM",$46.99,$39.99,$7.00,$0.00,$0.00,3SF157253S5401636,2.0000
250006307,250006605,Wholesale,1115,"Jan 12, 2015 10:17:05 AM",$160.00,$160.00,$0.00,$0.00,$0.00,,8.0000
250006308,250006606,Wholesale,1115,"Jan 12, 2015 10:17:06 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006309,250006607,Wholesale,1115,"Jan 12, 2015 10:17:07 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006310,250006590,Wholesale,3994,"Jan 12, 2015 10:17:07 AM",$560.00,$560.00,$0.00,$0.00,$0.00,,28.0000
250006311,250006591,Wholesale,3994,"Jan 12, 2015 10:17:08 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006312,250006592,Wholesale,3994,"Jan 12, 2015 10:17:09 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006313,250006587,Wholesale,3994,"Jan 12, 2015 10:17:09 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250006314,250006588,Wholesale,3994,"Jan 12, 2015 10:17:10 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006315,250006589,Wholesale,3994,"Jan 12, 2015 10:17:11 AM",$560.00,$560.00,$0.00,$0.00,$0.00,,28.0000
250006316,250006583,Wholesale,3994,"Jan 12, 2015 10:17:11 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250006317,250006584,Wholesale,3994,"Jan 12, 2015 10:17:12 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006318,250006585,Wholesale,3994,"Jan 12, 2015 10:17:13 AM",$640.00,$640.00,$0.00,$0.00,$0.00,,32.0000
250006319,250006586,Wholesale,3994,"Jan 12, 2015 10:17:14 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250006320,250006579,Wholesale,3994,"Jan 12, 2015 10:17:14 AM",$400.00,$400.00,$0.00,$0.00,$0.00,,20.0000
250006321,250006580,Wholesale,3994,"Jan 12, 2015 10:17:15 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250006322,250006581,Wholesale,3994,"Jan 12, 2015 10:17:16 AM",$480.00,$480.00,$0.00,$0.00,$0.00,,24.0000
250006323,250006582,Wholesale,3994,"Jan 12, 2015 10:17:16 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006324,250006574,Wholesale,3994,"Jan 12, 2015 10:17:17 AM",$480.00,$480.00,$0.00,$0.00,$0.00,,24.0000
250006325,250006575,Wholesale,3994,"Jan 12, 2015 10:17:18 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006326,250006576,Wholesale,3994,"Jan 12, 2015 10:17:19 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006327,250006577,Wholesale,3994,"Jan 12, 2015 10:17:19 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
250006328,250006578,Wholesale,3994,"Jan 12, 2015 10:17:20 AM",$400.00,$400.00,$0.00,$0.00,$0.00,,20.0000
250006329,250006572,Wholesale,3994,"Jan 12, 2015 10:17:21 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006330,250006573,Wholesale,3994,"Jan 12, 2015 10:17:22 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006331,250006515,Wholesale,3994,"Jan 12, 2015 10:17:22 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006332,250006424,Wholesale,850,"Jan 12, 2015 10:17:23 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006333,250006617,Wholesale,1115,"Jan 12, 2015 10:18:34 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
200030008,200032435,Retail,4706,"Jan 12, 2015 10:28:57 AM",$69.98,$69.98,$7.00,$0.00,$7.00,8RY63831CX523930N,6.0000
200030009,200032436,Retail,,"Jan 12, 2015 11:21:20 AM",$74.99,$39.99,$35.00,$0.00,$0.00,8KD14758D51897001,2.0000
250006334,250006618,Wholesale,1014,"Jan 12, 2015 11:23:00 AM",$855.36,$788.00,$91.00,$0.00,$23.64,34S26079SW7313245,50.0000
200030010,200032437,Retail,,"Jan 12, 2015 12:01:32 PM",$48.99,$39.99,$9.00,$0.00,$0.00,8CH19106VA650052M,3.0000
200030011,200032438,Retail,,"Jan 12, 2015 1:15:14 PM",$88.98,$79.98,$9.00,$0.00,$0.00,86C844778E569862F,4.0000
200030012,200032439,Retail,,"Jan 12, 2015 3:14:58 PM",$46.99,$39.99,$7.00,$0.00,$0.00,5JJ03229TL8313111,3.0000
200030013,200032440,Retail,,"Jan 12, 2015 3:56:57 PM",$48.99,$39.99,$9.00,$0.00,$0.00,6BY68383YP303723W,2.0000
200030014,200032442,Retail,,"Jan 12, 2015 10:16:13 PM",$50.19,$39.99,$7.00,$3.20,$0.00,1J836940034052602,2.0000
200030015,200032444,Retail,,"Jan 13, 2015 6:52:15 AM",$48.99,$39.99,$9.00,$0.00,$0.00,8L717454X7410991M,2.0000
200030016,200032445,Retail,,"Jan 13, 2015 7:42:39 AM",$112.98,$79.98,$33.00,$0.00,$0.00,871932038G411581Y,4.0000
200030017,200032446,Retail,,"Jan 13, 2015 8:11:11 AM",$56.98,$49.98,$7.00,$0.00,$0.00,3FC48075RJ021642E,5.0000
200030018,200032447,Retail,,"Jan 13, 2015 8:12:57 AM",$46.99,$39.99,$7.00,$0.00,$0.00,3VA35088WL979074W,2.0000
250006335,250006643,Wholesale,2592,"Jan 13, 2015 9:19:48 AM",$791.52,$816.00,$0.00,$0.00,$24.48,55X29762HG099210B,71.0000
200030019,200032448,Retail,4709,"Jan 13, 2015 9:45:13 AM",$126.97,$119.97,$7.00,$0.00,$0.00,16361197EX3200512,6.0000
200030020,200032449,Retail,,"Jan 13, 2015 10:10:30 AM",$46.99,$39.99,$7.00,$0.00,$0.00,5HM66844V88698131,2.0000
200030021,200032450,Retail,4710,"Jan 13, 2015 10:25:05 AM",$46.99,$39.99,$7.00,$0.00,$0.00,2H830416FM7576033,3.0000
250006336,250006614,Wholesale,1115,"Jan 13, 2015 10:47:44 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006337,250006613,Wholesale,1115,"Jan 13, 2015 10:47:45 AM",$720.00,$720.00,$0.00,$0.00,$0.00,,36.0000
250006338,250006610,Wholesale,1115,"Jan 13, 2015 10:47:46 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006339,250006611,Wholesale,1115,"Jan 13, 2015 10:47:47 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006340,250006612,Wholesale,1115,"Jan 13, 2015 10:47:47 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
250006341,250006644,Wholesale,1116,"Jan 13, 2015 11:43:00 AM",$712.80,$640.00,$72.80,$0.00,$0.00,5265339331439602E,40.0000
200030022,200032452,Retail,,"Jan 13, 2015 12:36:02 PM",$46.99,$39.99,$7.00,$0.00,$0.00,2BH85534GV2458133,3.0000
200030023,200032453,Retail,,"Jan 13, 2015 1:01:03 PM",$68.99,$59.99,$9.00,$0.00,$0.00,19E483535K678354R,4.0000
200030024,200032454,Retail,1229,"Jan 13, 2015 2:34:23 PM",$0.00,$0.00,$0.00,$0.00,$0.00,,20.0000
200030025,200032455,Retail,4712,"Jan 13, 2015 2:38:15 PM",$0.00,$39.99,$0.00,$0.00,$39.99,,1.0000
200030026,200032456,Retail,,"Jan 13, 2015 3:08:07 PM",$48.99,$39.99,$9.00,$0.00,$0.00,5UL43386BV9039118,2.0000
200030027,200032457,Retail,,"Jan 13, 2015 4:22:33 PM",$46.99,$39.99,$7.00,$0.00,$0.00,5RM948858M6254532,3.0000
200030028,200032458,Retail,,"Jan 13, 2015 6:01:43 PM",$70.99,$39.99,$35.00,$0.00,$4.00,8J635413NJ801164R,3.0000
200030029,200032459,Retail,,"Jan 13, 2015 6:09:05 PM",$48.99,$39.99,$9.00,$0.00,$0.00,943869397K0705806,2.0000
200030030,200032460,Retail,,"Jan 13, 2015 7:33:51 PM",$46.99,$39.99,$7.00,$0.00,$0.00,83T58143KT8322707,2.0000
200030031,200032461,Retail,,"Jan 13, 2015 8:05:08 PM",$46.99,$39.99,$7.00,$0.00,$0.00,38W018357D346234J,2.0000
200030032,200032463,Retail,,"Jan 14, 2015 7:08:56 AM",$58.98,$49.98,$9.00,$0.00,$0.00,4J064872HT528944R,4.0000
200030033,200032462,Retail,,"Jan 14, 2015 7:09:14 AM",$46.99,$39.99,$7.00,$0.00,$0.00,7PM13048SF3601218,2.0000
200030034,200032464,Retail,,"Jan 14, 2015 8:53:27 AM",$46.99,$39.99,$7.00,$0.00,$0.00,3GK06556R7361282W,2.0000
250006342,250006646,Wholesale,1241,"Jan 14, 2015 8:54:30 AM",$320.00,$320.00,$0.00,$0.00,$0.00,,16.0000
200030035,200032465,Retail,4715,"Jan 14, 2015 9:01:17 AM",$0.00,$39.99,$0.00,$0.00,$39.99,,1.0000
250006343,250006647,Wholesale,4716,"Jan 14, 2015 9:23:25 AM",$210.10,$188.00,$22.10,$0.00,$0.00,8B318434N65533109,31.0000
200030036,200032466,Retail,,"Jan 14, 2015 9:36:24 AM",$50.19,$39.99,$7.00,$3.20,$0.00,7MC14476MK8590238,2.0000
250006344,250006529,Wholesale,850,"Jan 14, 2015 11:49:19 AM",$240.00,$240.00,$0.00,$0.00,$0.00,,12.0000
250006345,250006642,Wholesale,1115,"Jan 14, 2015 11:49:20 AM",$80.00,$80.00,$0.00,$0.00,$0.00,,4.0000
200030037,200032467,Retail,,"Jan 14, 2015 12:02:03 PM",$46.99,$39.99,$7.00,$0.00,$0.00,8AH10810J00719902,2.0000
200030038,200032468,Retail,,"Jan 14, 2015 4:19:22 PM",$59.99,$39.99,$20.00,$0.00,$0.00,53G38381BV654794L,2.0000
200030039,200032469,Retail,,"Jan 14, 2015 5:05:23 PM",$68.99,$59.99,$9.00,$0.00,$0.00,3V744840CB772913E,4.0000
200030040,200032470,Retail,,"Jan 14, 2015 5:28:23 PM",$50.19,$39.99,$7.00,$3.20,$0.00,757225836S574992H,2.0000
200030041,200032472,Retail,,"Jan 14, 2015 6:58:40 PM",$68.99,$59.99,$9.00,$0.00,$0.00,41181036P05689641,5.0000
200030042,200032473,Retail,,"Jan 14, 2015 7:15:34 PM",$48.99,$39.99,$9.00,$0.00,$0.00,9GH88406995890255,2.0000
200030043,200032474,Retail,,"Jan 14, 2015 8:32:32 PM",$46.99,$39.99,$7.00,$0.00,$0.00,09212321SB133844Y,2.0000
200030044,200032475,Retail,,"Jan 14, 2015 9:08:01 PM",$46.99,$39.99,$7.00,$0.00,$0.00,0M8126869B856232G,2.0000
200030045,200032476,Retail,,"Jan 14, 2015 11:12:52 PM",$88.99,$39.99,$49.00,$0.00,$0.00,9PW19502AP894441Y,2.0000
200030046,200032477,Retail,,"Jan 15, 2015 3:24:05 AM",$48.99,$39.99,$9.00,$0.00,$0.00,3DJ34952NU992600N,3.0000
200030047,200032478,Retail,,"Jan 15, 2015 6:17:33 AM",$58.98,$49.98,$9.00,$0.00,$0.00,3AA6780430819074M,5.0000
200030048,200032479,Retail,4717,"Jan 15, 2015 7:29:32 AM",$48.99,$39.99,$9.00,$0.00,$0.00,57E71199AY096932G,2.0000
200030049,200032480,Retail,,"Jan 15, 2015 7:31:59 AM",$58.98,$49.98,$9.00,$0.00,$0.00,1S589623A27492224,5.0000
200030050,200032481,Retail,,"Jan 15, 2015 7:41:07 AM",$48.99,$39.99,$9.00,$0.00,$0.00,33D21863FX4174321,3.0000
200030051,200032482,Retail,,"Jan 15, 2015 7:58:23 AM",$126.97,$119.97,$7.00,$0.00,$0.00,8DK81872S0994674N,6.0000
200030052,200032483,Retail,,"Jan 15, 2015 8:34:58 AM",$59.99,$39.99,$20.00,$0.00,$0.00,9J445455MN611823E,2.0000
200030053,200032484,Retail,,"Jan 15, 2015 8:44:22 AM",$42.99,$39.99,$7.00,$0.00,$4.00,6V38613913136800J,2.0000
200030054,200032485,Retail,,"Jan 15, 2015 9:37:57 AM",$96.97,$89.97,$7.00,$0.00,$0.00,5RE89115XA397403U,6.0000
250006346,250006523,Wholesale,850,"Jan 15, 2015 10:01:12 AM",$720.00,$720.00,$0.00,$0.00,$0.00,,36.0000
250006347,250006525,Wholesale,850,"Jan 15, 2015 10:01:12 AM","$1,520.00","$1,520.00",$0.00,$0.00,$0.00,,76.0000
200030055,200032486,Retail,4637,"Jan 15, 2015 10:13:37 AM",$114.98,$69.98,$45.00,$0.00,$0.00,9GA37806DW057390Y,6.0000
200030056,200032487,Retail,,"Jan 15, 2015 10:30:12 AM",$48.99,$39.99,$9.00,$0.00,$0.00,0T865861S1196900T,2.0000
200030057,200032488,Retail,,"Jan 15, 2015 10:36:47 AM",$46.99,$39.99,$7.00,$0.00,$0.00,02E4468388867030K,3.0000
250006348,250006665,Wholesale,4718,"Jan 15, 2015 10:42:52 AM",$267.30,$240.00,$27.30,$0.00,$0.00,5J9638081W1622332,15.0000
200030058,200032489,Retail,,"Jan 15, 2015 10:53:17 AM",$48.99,$39.99,$9.00,$0.00,$0.00,9Y693068UH3897240,2.0000
200030059,200032490,Retail,,"Jan 15, 2015 2:05:36 PM",$46.99,$39.99,$7.00,$0.00,$0.00,43707086RR038283B,3.0000
300000198,300000241,International,4494,"Jan 15, 2015 4:10:06 PM","$3,200.00","$3,200.00",$0.00,$0.00,$0.00,,200.0000
300000199,300000237,International,2511,"Jan 15, 2015 4:22:24 PM","$6,848.00","$6,848.00",$0.00,$0.00,$0.00,,428.0000
200030060,200032492,Retail,,"Jan 15, 2015 4:43:29 PM",$66.99,$59.99,$7.00,$0.00,$0.00,44M3665886089241N,4.0000
200030061,200032493,Retail,,"Jan 15, 2015 5:54:57 PM",$46.99,$39.99,$7.00,$0.00,$0.00,65B66701E7865051A,3.0000
200030062,200032494,Retail,,"Jan 16, 2015 12:40:26 AM",$99.97,$59.97,$40.00,$0.00,$0.00,3A1200592J9961012,6.0000
200030063,200032496,Retail,,"Jan 16, 2015 6:01:36 AM",$36.99,$27.99,$9.00,$0.00,$0.00,01B070370H086350K,1.0000
200030064,200032497,Retail,,"Jan 16, 2015 7:23:27 AM",$60.98,$49.98,$7.00,$4.00,$0.00,3PB20293Y60601834,4.0000
200030065,200032498,Retail,,"Jan 16, 2015 7:36:20 AM",$46.99,$39.99,$7.00,$0.00,$0.00,8MM30067X67295912,2.0000
200030066,200032499,Retail,,"Jan 16, 2015 9:05:31 AM",$48.99,$39.99,$9.00,$0.00,$0.00,9CM22800FA747674R,2.0000
200030067,200032500,Retail,,"Jan 16, 2015 9:10:24 AM",$46.99,$39.99,$7.00,$0.00,$0.00,387159748R704864N,2.0000
200030068,200032501,Retail,4719,"Jan 16, 2015 9:34:08 AM",$84.97,$59.97,$25.00,$0.00,$0.00,0RB037931F995615J,6.0000
200030069,200032503,Retail,4720,"Jan 16, 2015 10:21:46 AM",$46.99,$39.99,$7.00,$0.00,$0.00,58356614P6337103Y,2.0000
250006349,250006667,Wholesale,3183,"Jan 16, 2015 10:23:37 AM",$86.70,$80.00,$9.10,$0.00,$2.40,59607267XJ760170M,5.0000
200030070,200032504,Retail,,"Jan 16, 2015 10:47:31 AM",$46.99,$39.99,$7.00,$0.00,$0.00,2F631080E06979934,2.0000
200030071,200032505,Retail,749,"Jan 16, 2015 11:14:22 AM",$948.75,$948.75,$0.00,$0.00,$0.00,,55.0000
200030072,200032506,Retail,,"Jan 16, 2015 12:28:32 PM",$46.99,$39.99,$7.00,$0.00,$0.00,0UH84488TF498715G,2.0000
200030073,200032508,Retail,,"Jan 16, 2015 12:40:51 PM",$46.99,$39.99,$7.00,$0.00,$0.00,5FE31005MH7625117,2.0000
200030074,200032507,Retail,,"Jan 16, 2015 12:41:27 PM",$48.99,$39.99,$9.00,$0.00,$0.00,7CT24936TP096320M,2.0000
200030075,200032509,Retail,,"Jan 16, 2015 12:56:01 PM",$46.99,$39.99,$7.00,$0.00,$0.00,3XL869017C996953G,3.0000
250006350,250006531,Wholesale,850,"Jan 16, 2015 2:07:44 PM",$640.00,$640.00,$0.00,$0.00,$0.00,,32.0000
250006351,250006619,Wholesale,3994,"Jan 16, 2015 2:07:45 PM","$2,214.00","$2,214.00",$0.00,$0.00,$0.00,,120.0000
250006352,250006620,Wholesale,3994,"Jan 16, 2015 2:07:45 PM",$400.00,$400.00,$0.00,$0.00,$0.00,,20.0000
200030076,200032510,Retail,,"Jan 16, 2015 2:53:35 PM",$46.99,$39.99,$7.00,$0.00,$0.00,5H2981762A142133D,3.0000
200030077,200032511,Retail,,"Jan 16, 2015 2:58:32 PM",$46.99,$39.99,$7.00,$0.00,$0.00,5J476724YA306384M,3.0000
200030078,200032512,Retail,,"Jan 16, 2015 3:02:10 PM",$46.99,$39.99,$7.00,$0.00,$0.00,7WU8943025148214V,3.0000
200030079,200032513,Retail,,"Jan 16, 2015 3:12:56 PM",$46.99,$39.99,$7.00,$0.00,$0.00,12E92042FN290433K,2.0000
200030080,200032514,Retail,,"Jan 16, 2015 3:13:45 PM",$0.00,$0.00,$0.00,$0.00,$0.00,,1.0000
250006353,250006670,Wholesale,2104,"Jan 16, 2015 3:22:04 PM",$361.60,$320.00,$41.60,$0.00,$0.00,,16.0000
200030081,200032515,Retail,,"Jan 16, 2015 3:27:29 PM",$46.99,$39.99,$7.00,$0.00,$0.00,09J08912T62136520,3.0000
300000200,300000242,International,3453,"Jan 16, 2015 4:22:01 PM","$1,834.00","$1,834.00",$0.00,$0.00,$0.00,,152.0000
200030082,200032516,Retail,,"Jan 16, 2015 5:08:16 PM",$42.99,$39.99,$7.00,$0.00,$4.00,4G450385M26896206,2.0000
200030083,200032517,Retail,,"Jan 16, 2015 6:52:41 PM",$46.99,$39.99,$7.00,$0.00,$0.00,6E8265629Y767230V,2.0000
200030084,200032518,Retail,,"Jan 16, 2015 11:45:22 PM",$46.99,$39.99,$7.00,$0.00,$0.00,8AT14529L2591025C,3.0000
200030085,200032519,Retail,,"Jan 17, 2015 7:49:34 AM",$68.99,$59.99,$9.00,$0.00,$0.00,8KP37272EK711354W,4.0000
200030086,200032520,Retail,,"Jan 17, 2015 7:50:35 AM",$46.99,$39.99,$7.00,$0.00,$0.00,4GH073018E4238040,2.0000
200030087,200032521,Retail,,"Jan 17, 2015 7:53:42 AM",$59.99,$39.99,$20.00,$0.00,$0.00,98J68101T5826683Y,2.0000
200030088,200032522,Retail,,"Jan 17, 2015 9:00:21 AM",$46.99,$39.99,$7.00,$0.00,$0.00,5U50810775860231T,2.0000
200030089,200032523,Retail,,"Jan 17, 2015 12:17:08 PM",$48.99,$39.99,$9.00,$0.00,$0.00,3TT159201K756472P,2.0000
200030090,200032524,Retail,4721,"Jan 17, 2015 1:27:37 PM",$74.99,$39.99,$35.00,$0.00,$0.00,2N0852169B022960W,2.0000
200030091,200032525,Retail,,"Jan 17, 2015 3:24:33 PM",$48.99,$39.99,$9.00,$0.00,$0.00,71S55318AU308582C,2.0000
200030092,200032526,Retail,,"Jan 17, 2015 6:32:48 PM",$48.99,$39.99,$9.00,$0.00,$0.00,7SF15786HD4147249,3.0000
200030093,200032528,Retail,4722,"Jan 17, 2015 7:26:52 PM",$59.99,$39.99,$20.00,$0.00,$0.00,8SX57802NC7940222,2.0000
200030094,200032527,Retail,,"Jan 17, 2015 7:29:19 PM",$46.99,$39.99,$7.00,$0.00,$0.00,4PR40850LE9687946,2.0000
200030095,200032529,Retail,,"Jan 17, 2015 9:41:36 PM",$60.98,$49.98,$7.00,$4.00,$0.00,7R352692UY204371Y,5.0000
200030096,200032530,Retail,4723,"Jan 18, 2015 1:19:25 AM",$56.98,$49.98,$7.00,$0.00,$0.00,1PY510301U255583P,5.0000
200030097,200032531,Retail,,"Jan 18, 2015 7:11:58 AM",$128.98,$119.98,$9.00,$0.00,$0.00,44S28257MS452213X,8.0000
200030098,200032532,Retail,,"Jan 18, 2015 9:54:23 AM",$46.99,$39.99,$7.00,$0.00,$0.00,4JB907825L893350S,2.0000
200030099,200032533,Retail,,"Jan 18, 2015 10:50:35 AM",$78.98,$69.98,$9.00,$0.00,$0.00,7FM609790Y682812P,6.0000
200030100,200032534,Retail,,"Jan 18, 2015 10:56:12 AM",$78.98,$69.98,$9.00,$0.00,$0.00,31P12298WV258453N,6.0000
200030101,200032535,Retail,,"Jan 18, 2015 11:25:40 AM",$50.19,$39.99,$7.00,$3.20,$0.00,5GS10611TB671824B,3.0000
200030102,200032536,Retail,,"Jan 18, 2015 11:26:42 AM",$58.98,$49.98,$9.00,$0.00,$0.00,9J540656RL196601H,5.0000
200030103,200032538,Retail,4724,"Jan 18, 2015 12:29:05 PM",$46.99,$39.99,$7.00,$0.00,$0.00,87065917BA095313G,2.0000
200030104,200032539,Retail,,"Jan 18, 2015 2:27:11 PM",$58.98,$49.98,$9.00,$0.00,$0.00,6TN97863BR950860J,5.0000
200030105,200032540,Retail,,"Jan 18, 2015 4:46:42 PM",$56.98,$49.98,$7.00,$0.00,$0.00,9FJ347455X0593344,4.0000
200030106,200032541,Retail,,"Jan 18, 2015 6:08:10 PM",$58.98,$49.98,$9.00,$0.00,$0.00,6RB4253286986820E,4.0000
200030107,200032542,Retail,,"Jan 18, 2015 6:21:28 PM",$46.99,$39.99,$7.00,$0.00,$0.00,98107800ER322584B,2.0000
250006354,250006671,Wholesale,2412,"Jan 18, 2015 8:37:16 PM",$178.20,$160.00,$18.20,$0.00,$0.00,4G226024A4024073K,10.0000
