"Invoice Number","Originating Order Number",Store,"Customer ID",Date,"Grand Total",Subtotal,Shipping,"Tax Amount","Discount Amount","PayPal Trans ID",Qty
200000020,200000030,Retail,18,"Sep 9, 2011 5:30:54 PM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000021,200000029,Retail,17,"Sep 9, 2011 5:31:30 PM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000022,200000023,Retail,16,"Sep 9, 2011 5:42:18 PM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000023,200000032,Retail,,"Sep 9, 2011 10:18:20 PM",$47.95,$39.95,$8.00,$0.00,$0.00,219996764836666,1.0000
200000024,200000033,Retail,,"Sep 10, 2011 12:12:02 AM",$44.76,$39.95,$8.00,$2.80,$5.99,8A943696583291937,1.0000
200000025,200000034,Retail,,"Sep 10, 2011 5:55:24 AM",$47.95,$39.95,$8.00,$0.00,$0.00,58W31062VU8293415,1.0000
200000026,200000035,Retail,,"Sep 10, 2011 12:45:10 PM",$47.95,$39.95,$8.00,$0.00,$0.00,95M44560F72655815,1.0000
200000027,200000036,Retail,,"Sep 10, 2011 12:46:18 PM",$64.95,$39.95,$25.00,$0.00,$0.00,15D36051W0240304T,1.0000
200000028,200000038,Retail,,"Sep 10, 2011 2:47:23 PM",$47.95,$39.95,$8.00,$0.00,$0.00,2RP60529GE800551F,1.0000
200000029,200000039,Retail,,"Sep 11, 2011 2:19:25 AM",$47.95,$39.95,$8.00,$0.00,$0.00,81088142H5319271E,1.0000
200000030,200000040,Retail,,"Sep 11, 2011 4:27:00 AM",$94.49,$79.90,$8.00,$6.59,$0.00,02L28073XV653634X,2.0000
200000031,200000041,Retail,,"Sep 11, 2011 6:21:02 PM",$44.76,$39.95,$8.00,$2.80,$5.99,29S485914W204490X,1.0000
200000032,200000042,Retail,,"Sep 12, 2011 2:58:21 AM",$49.08,$39.95,$8.00,$3.13,$2.00,0VX90575BA266073H,1.0000
200000033,200000043,Retail,,"Sep 12, 2011 2:57:56 PM",$47.95,$39.95,$8.00,$0.00,$0.00,6661445530816932B,1.0000
200000034,200000044,Retail,,"Sep 12, 2011 3:37:43 PM",$47.95,$39.95,$8.00,$0.00,$0.00,7P081989P95290216,1.0000
200000035,200000045,Retail,,"Sep 14, 2011 3:22:21 AM",$25.00,$39.95,$8.00,$0.00,$22.95,8FW97044770599253,1.0000
200000036,200000046,Retail,,"Sep 14, 2011 4:10:36 AM",$47.95,$39.95,$8.00,$0.00,$0.00,0U680794TV381845G,1.0000
200000037,200000049,Retail,,"Sep 14, 2011 10:25:49 PM",$47.95,$39.95,$8.00,$0.00,$0.00,6UH62164YL3913454,1.0000
200000038,200000050,Retail,,"Sep 15, 2011 7:29:07 AM",$69.95,$39.95,$30.00,$0.00,$0.00,0FF67175CG839960T,1.0000
200000039,200000051,Retail,,"Sep 15, 2011 4:15:25 PM",$47.95,$39.95,$8.00,$0.00,$0.00,0WA014221R153451F,1.0000
200000040,200000053,Retail,,"Sep 15, 2011 5:41:04 PM",$94.40,$79.90,$14.50,$0.00,$0.00,9RC113921N3960222,2.0000
200000041,200000054,Retail,,"Sep 15, 2011 6:24:27 PM",$47.95,$39.95,$8.00,$0.00,$0.00,4L753797ND0953632,1.0000
200000042,200000055,Retail,,"Sep 15, 2011 10:18:21 PM",$47.95,$39.95,$8.00,$0.00,$0.00,7H800348S32357151,1.0000
200000043,200000056,Retail,,"Sep 15, 2011 10:35:29 PM",$54.25,$39.95,$11.00,$3.30,$0.00,5HJ33823HA698530U,1.0000
200000044,200000057,Retail,,"Sep 15, 2011 11:19:32 PM",$49.08,$39.95,$8.00,$3.13,$2.00,831644525S2663125,1.0000
200000045,200000058,Retail,21,"Sep 15, 2011 11:50:59 PM",$58.00,$50.00,$8.00,$0.00,$0.00,65R086922F976961W,2.0000
200000046,200000059,Retail,,"Sep 16, 2011 4:02:01 AM",$47.95,$39.95,$8.00,$0.00,$0.00,1BS19134B70093529,1.0000
200000047,200000060,Retail,,"Sep 16, 2011 4:33:56 PM",$25.00,$39.95,$8.00,$0.00,$22.95,5AV031341L9971506,1.0000
200000048,200000062,Retail,,"Sep 16, 2011 8:40:21 PM",$47.95,$39.95,$8.00,$0.00,$0.00,4WN63190YF6549436,1.0000
200000049,200000063,Retail,,"Sep 16, 2011 10:49:40 PM",$47.95,$39.95,$8.00,$0.00,$0.00,8B006602WA1178035,1.0000
200000050,200000064,Retail,,"Sep 17, 2011 2:04:24 AM",$45.95,$39.95,$8.00,$0.00,$2.00,7KM40001ST1288843,1.0000
200000051,200000065,Retail,,"Sep 17, 2011 10:26:38 AM",$50.95,$39.95,$11.00,$0.00,$0.00,39J35914F0618250Y,1.0000
200000052,200000066,Retail,,"Sep 17, 2011 3:56:27 PM",$54.45,$39.95,$14.50,$0.00,$0.00,58C166857C028413T,1.0000
200000053,200000067,Retail,,"Sep 17, 2011 6:38:28 PM",$50.95,$39.95,$11.00,$0.00,$0.00,7VK89583ER615941M,1.0000
200000054,200000069,Retail,,"Sep 18, 2011 5:51:39 PM",$45.95,$39.95,$8.00,$0.00,$2.00,8LB88046F90238042,1.0000
200000055,200000070,Retail,,"Sep 18, 2011 5:56:50 PM",$45.95,$39.95,$8.00,$0.00,$2.00,8BY09021C83692927,1.0000
200000056,200000071,Retail,,"Sep 19, 2011 1:50:42 AM",$47.95,$39.95,$8.00,$0.00,$0.00,6EP98179KK079663L,1.0000
200000057,200000072,Retail,,"Sep 19, 2011 2:52:54 PM",$69.95,$39.95,$30.00,$0.00,$0.00,56382608WS4498641,1.0000
200000058,200000073,Retail,,"Sep 19, 2011 5:06:27 PM",$87.90,$79.90,$8.00,$0.00,$0.00,8JG355683W981992X,2.0000
200000059,200000074,Retail,,"Sep 19, 2011 5:20:23 PM",$47.95,$39.95,$8.00,$0.00,$0.00,64L94374AC849563N,1.0000
200000060,200000081,Retail,,"Sep 20, 2011 11:37:21 AM",$45.95,$39.95,$8.00,$0.00,$2.00,3GT6158831964194S,1.0000
200000061,200000082,Retail,,"Sep 20, 2011 11:46:58 AM",$45.95,$39.95,$8.00,$0.00,$2.00,23A80236W89771324,1.0000
200000062,200000083,Retail,,"Sep 20, 2011 4:43:57 PM",$43.95,$39.95,$8.00,$0.00,$4.00,6FG096102S5983322,1.0000
200000063,200000084,Retail,,"Sep 21, 2011 1:28:11 AM",$47.95,$39.95,$8.00,$0.00,$0.00,4GT782288T797480G,1.0000
200000064,200000085,Retail,,"Sep 21, 2011 3:00:39 AM",$45.95,$39.95,$8.00,$0.00,$2.00,1NN403119K865611P,1.0000
200000065,200000086,Retail,,"Sep 21, 2011 4:04:05 AM",$54.45,$39.95,$14.50,$0.00,$0.00,74W36151JF7167548,1.0000
200000066,200000088,Retail,24,"Sep 21, 2011 2:22:54 PM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000067,200000087,Retail,23,"Sep 21, 2011 2:23:28 PM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000068,200000090,Retail,,"Sep 21, 2011 7:16:20 PM",$47.95,$39.95,$8.00,$0.00,$0.00,185096335T0514444,1.0000
200000069,200000091,Retail,25,"Sep 22, 2011 12:32:01 AM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000070,200000092,Retail,,"Sep 22, 2011 2:09:09 AM",$47.95,$39.95,$8.00,$0.00,$0.00,11V302626S191760L,1.0000
200000071,200000093,Retail,26,"Sep 22, 2011 2:34:22 AM",$63.95,$39.95,$24.00,$0.00,$0.00,6JP626381B664803J,1.0000
200000072,200000094,Retail,,"Sep 22, 2011 2:42:40 AM",$51.25,$39.95,$8.00,$3.30,$0.00,2GC33969CK196490D,1.0000
200000073,200000097,Retail,,"Sep 22, 2011 5:49:13 PM",$47.95,$39.95,$8.00,$0.00,$0.00,6WD055675H678352M,1.0000
200000074,200000098,Retail,,"Sep 22, 2011 6:06:12 PM",$47.95,$39.95,$8.00,$0.00,$0.00,5CL41973V14415502,1.0000
200000075,200000099,Retail,,"Sep 22, 2011 11:01:31 PM",$47.95,$39.95,$8.00,$0.00,$0.00,264522352154952,1.0000
200000076,200000101,Retail,,"Sep 23, 2011 1:15:50 PM",$43.95,$39.95,$8.00,$0.00,$4.00,9JH82114AM707234G,1.0000
200000077,200000100,Retail,,"Sep 23, 2011 3:48:03 PM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000078,200000102,Retail,,"Sep 23, 2011 4:40:03 PM",$47.95,$39.95,$8.00,$0.00,$0.00,1DB407998X555261P,1.0000
200000079,200000103,Retail,,"Sep 23, 2011 7:45:05 PM",$47.95,$39.95,$8.00,$0.00,$0.00,5EA70003V94213354,1.0000
200000080,200000104,Retail,,"Sep 24, 2011 4:40:47 AM",$48.95,$39.95,$11.00,$0.00,$2.00,42N27233C55999150,1.0000
200000081,200000105,Retail,,"Sep 24, 2011 9:10:14 PM",$41.96,$39.95,$8.00,$0.00,$5.99,0FE566324R893414H,1.0000
200000082,200000106,Retail,,"Sep 25, 2011 3:46:21 AM",$45.95,$39.95,$8.00,$0.00,$2.00,9Y4620817F6680908,1.0000
200000083,200000108,Retail,,"Sep 26, 2011 2:44:16 PM",$47.95,$39.95,$8.00,$0.00,$0.00,7NH73310A2196914G,1.0000
200000084,200000110,Retail,,"Sep 26, 2011 4:34:57 PM",$45.95,$39.95,$8.00,$0.00,$2.00,9FV78243A1451403P,1.0000
200000085,200000109,Retail,28,"Sep 26, 2011 8:24:38 PM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000086,200000111,Retail,,"Sep 26, 2011 10:31:31 PM",$50.95,$39.95,$11.00,$0.00,$0.00,4HU96281J74218505,1.0000
200000087,200000112,Retail,,"Sep 27, 2011 1:55:40 AM",$47.95,$39.95,$8.00,$0.00,$0.00,4R434570J9094550B,1.0000
200000088,200000113,Retail,,"Sep 27, 2011 1:21:12 PM",$47.95,$39.95,$8.00,$0.00,$0.00,282024263B733374H,1.0000
200000089,200000114,Retail,,"Sep 27, 2011 5:54:44 PM",$45.95,$39.95,$8.00,$0.00,$2.00,5JK17665WL371761L,1.0000
200000090,200000115,Retail,,"Sep 27, 2011 6:37:31 PM",$47.95,$39.95,$8.00,$0.00,$0.00,5GT738182T148610R,1.0000
200000091,200000116,Retail,,"Sep 28, 2011 12:24:03 AM",$45.95,$39.95,$8.00,$0.00,$2.00,2TE864423A510171E,1.0000
200000092,200000117,Retail,,"Sep 28, 2011 4:53:51 AM",$51.25,$39.95,$8.00,$3.30,$0.00,09551270L7375745D,1.0000
200000093,200000118,Retail,,"Sep 28, 2011 4:55:55 AM",$45.95,$39.95,$8.00,$0.00,$2.00,5FE56197HY592092G,1.0000
200000094,200000119,Retail,,"Sep 28, 2011 2:53:37 PM",$47.95,$39.95,$8.00,$0.00,$0.00,7F447857RL991625D,1.0000
200000095,200000121,Retail,,"Sep 28, 2011 6:10:55 PM",$45.95,$39.95,$8.00,$0.00,$2.00,65R628445B9748123,1.0000
200000096,200000122,Retail,,"Sep 28, 2011 6:11:49 PM",$47.95,$39.95,$8.00,$0.00,$0.00,42174804GH021884X,1.0000
200000097,200000124,Retail,,"Sep 28, 2011 10:23:14 PM",$47.95,$39.95,$8.00,$0.00,$0.00,5R644607MR875874P,1.0000
200000098,200000125,Retail,,"Sep 28, 2011 11:32:14 PM",$47.95,$39.95,$8.00,$0.00,$0.00,32C97505N3145504B,1.0000
200000099,200000126,Retail,,"Sep 29, 2011 12:05:13 AM",$26.40,$39.95,$8.00,$1.40,$22.95,7RT85358XY054474D,1.0000
200000100,200000127,Retail,33,"Sep 29, 2011 4:43:34 AM",$47.95,$39.95,$8.00,$0.00,$0.00,2NY5815923196523C,1.0000
200000101,200000128,Retail,,"Sep 29, 2011 2:25:30 PM",$47.95,$39.95,$8.00,$0.00,$0.00,9LG054636H879821E,1.0000
200000102,200000129,Retail,,"Sep 29, 2011 5:53:47 PM",$47.95,$39.95,$8.00,$0.00,$0.00,79K765366A441015W,1.0000
200000103,200000130,Retail,,"Sep 29, 2011 9:59:32 PM",$48.95,$39.95,$11.00,$0.00,$2.00,27640730P98882236,1.0000
200000104,200000131,Retail,,"Sep 30, 2011 1:35:13 AM",$47.95,$39.95,$8.00,$0.00,$0.00,6DD7672179244582P,1.0000
200000105,200000132,Retail,,"Sep 30, 2011 5:33:03 AM",$50.95,$39.95,$11.00,$0.00,$0.00,9AM34189GF4785943,1.0000
200000106,200000133,Retail,,"Sep 30, 2011 4:58:21 PM",$49.08,$39.95,$8.00,$3.13,$2.00,08413777M07321922,1.0000
200000107,200000134,Retail,,"Sep 30, 2011 7:14:59 PM",$45.95,$39.95,$8.00,$0.00,$2.00,4TB0152578368572E,1.0000
200000112,200000143,Retail,,"Oct 3, 2011 2:10:41 PM",$47.95,$39.95,$8.00,$0.00,$0.00,8HH63495E0594843G,1.0000
200000113,200000144,Retail,,"Oct 3, 2011 5:29:33 PM",$47.95,$39.95,$8.00,$0.00,$0.00,9VD09208A9117302M,1.0000
200000115,200000149,Retail,,"Oct 3, 2011 7:25:05 PM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000116,200000151,Retail,,"Oct 4, 2011 1:38:07 AM",$47.95,$39.95,$8.00,$0.00,$0.00,00749266W7237940E,1.0000
200000117,200000153,Retail,,"Oct 4, 2011 11:14:42 PM",$47.95,$39.95,$8.00,$0.00,$0.00,1KT60468DB708735G,1.0000
200000118,200000156,Retail,,"Oct 5, 2011 2:33:51 PM",$47.95,$39.95,$8.00,$0.00,$0.00,4CW82149U4111404N,1.0000
200000119,200000158,Retail,,"Oct 5, 2011 5:07:57 PM",$51.25,$39.95,$8.00,$3.30,$0.00,6E449897M3332745V,1.0000
200000121,200000160,Retail,,"Oct 5, 2011 7:15:43 PM",$47.95,$39.95,$8.00,$0.00,$0.00,4GK5257069131093W,1.0000
200000122,200000155,Retail,46,"Oct 5, 2011 8:30:49 PM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000123,200000161,Retail,47,"Oct 5, 2011 8:57:47 PM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000124,200000162,Retail,,"Oct 6, 2011 12:23:44 PM",$109.90,$79.90,$30.00,$0.00,$0.00,9K266063U4678973F,2.0000
200000125,200000163,Retail,,"Oct 6, 2011 6:27:37 PM",$45.95,$39.95,$8.00,$0.00,$2.00,8TP82452PG8772111,1.0000
200000126,200000164,Retail,,"Oct 7, 2011 7:42:33 PM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000127,200000165,Retail,,"Oct 8, 2011 11:06:00 PM",$45.95,$39.95,$8.00,$0.00,$2.00,5B6390018K742592E,1.0000
200000128,200000166,Retail,,"Oct 9, 2011 8:29:40 AM",$87.90,$79.90,$8.00,$0.00,$0.00,2FP28943K93187400,2.0000
200000129,200000167,Retail,,"Oct 9, 2011 1:32:36 PM",$47.95,$39.95,$8.00,$0.00,$0.00,14913805BU810340C,1.0000
200000130,200000168,Retail,,"Oct 10, 2011 2:43:16 AM",$47.95,$39.95,$8.00,$0.00,$0.00,8VW712064R9227207,1.0000
200000131,200000169,Retail,,"Oct 10, 2011 2:36:54 PM",$50.95,$39.95,$11.00,$0.00,$0.00,0T6229102L9622742,1.0000
200000132,200000171,Retail,50,"Oct 10, 2011 8:17:44 PM",$69.95,$39.95,$30.00,$0.00,$0.00,42407640S3822832C,1.0000
200000133,200000174,Retail,51,"Oct 10, 2011 9:13:43 PM",$0.00,$39.95,$8.00,$0.00,$47.95,,1.0000
200000134,200000175,Retail,52,"Oct 10, 2011 11:23:36 PM",$47.95,$39.95,$8.00,$0.00,$0.00,0R8736502H933370P,1.0000
200000135,200000176,Retail,,"Oct 11, 2011 5:40:10 PM",$2.57,$39.95,$8.00,$0.17,$45.55,0P229805KN349563P,1.0000
200000136,200000177,Retail,,"Oct 12, 2011 9:12:52 PM",$45.95,$39.95,$8.00,$0.00,$2.00,7DB19462A9900461R,1.0000
200000137,200000178,Retail,,"Oct 13, 2011 2:45:09 PM",$47.95,$39.95,$8.00,$0.00,$0.00,7WT65774TV399813Y,1.0000
200000138,200000179,Retail,,"Oct 13, 2011 7:33:58 PM",$69.95,$39.95,$30.00,$0.00,$0.00,6E144051NT282634V,1.0000
200000139,200000180,Retail,53,"Oct 13, 2011 8:06:51 PM",$47.95,$39.95,$8.00,$0.00,$0.00,6G979750F7357064J,1.0000
200000140,200000181,Retail,,"Oct 13, 2011 11:40:06 PM",$47.95,$39.95,$8.00,$0.00,$0.00,8SP17234N50668026,1.0000
200000141,200000182,Retail,,"Oct 14, 2011 11:59:02 AM",$48.00,$40.00,$8.00,$0.00,$0.00,1YU39998NB433833H,1.0000
200000142,200000183,Retail,,"Oct 14, 2011 8:44:18 PM",$76.00,$80.00,$8.00,$0.00,$12.00,9XC39290WK6151642,2.0000
200000143,200000184,Retail,,"Oct 16, 2011 8:55:11 PM",$44.00,$40.00,$8.00,$0.00,$4.00,92X41912C8810461Y,1.0000
200000144,200000185,Retail,55,"Oct 18, 2011 12:55:05 PM",$51.00,$40.00,$11.00,$0.00,$0.00,8P170884MP122110Y,1.0000
200000145,200000186,Retail,,"Oct 18, 2011 4:29:29 PM",$54.50,$40.00,$14.50,$0.00,$0.00,7GA16975J9569454B,1.0000
200000146,200000187,Retail,,"Oct 18, 2011 4:48:31 PM",$91.00,$80.00,$11.00,$0.00,$0.00,95F681486A200810J,2.0000
200000147,200000188,Retail,,"Oct 19, 2011 4:52:45 PM",$158.00,$240.00,$8.00,$0.00,$90.00,9T405771PL1292429,6.0000
200000148,200000189,Retail,,"Oct 19, 2011 9:23:34 PM",$0.00,$40.00,$8.00,$0.00,$48.00,,1.0000
200000149,200000190,Retail,,"Oct 19, 2011 11:57:35 PM",$44.00,$40.00,$8.00,$0.00,$4.00,67S821196S136072A,1.0000
200000150,200000191,Retail,,"Oct 20, 2011 7:12:28 PM",$64.00,$40.00,$24.00,$0.00,$0.00,4B710019SE170850E,1.0000
200000151,200000194,Retail,,"Oct 21, 2011 1:54:43 PM",$46.00,$40.00,$8.00,$0.00,$2.00,9WY60559E5310874V,1.0000
200000152,200000193,Retail,,"Oct 21, 2011 2:51:14 PM",$0.00,$40.00,$8.00,$0.00,$48.00,,1.0000
200000153,200000195,Retail,,"Oct 21, 2011 3:14:52 PM",$76.00,$80.00,$8.00,$0.00,$12.00,3HD33895CB7949934,2.0000
200000155,200000197,Retail,,"Oct 21, 2011 8:46:39 PM",$51.30,$40.00,$8.00,$3.30,$0.00,31Y1590906790480L,1.0000
200000156,200000198,Retail,,"Oct 21, 2011 10:56:55 PM",$48.00,$40.00,$8.00,$0.00,$0.00,9XG00301T64070437,1.0000
200000157,200000199,Retail,,"Oct 22, 2011 12:32:51 AM",$51.30,$40.00,$8.00,$3.30,$0.00,6DP09776ES056890X,1.0000
200000158,200000200,Retail,,"Oct 22, 2011 5:41:11 AM",$49.00,$40.00,$11.00,$0.00,$2.00,26M31687WP986572S,1.0000
200000159,200000203,Retail,,"Oct 22, 2011 9:52:59 PM",$110.00,$80.00,$30.00,$0.00,$0.00,0TH11252983878110,2.0000
200000160,200000204,Retail,,"Oct 23, 2011 5:03:55 PM",$51.30,$40.00,$8.00,$3.30,$0.00,7RW15675AT710011C,1.0000
200000161,200000206,Retail,,"Oct 24, 2011 8:22:58 PM",$0.00,$160.00,$8.00,$0.00,$168.00,,4.0000
200000162,200000205,Retail,,"Oct 24, 2011 8:23:23 PM",$0.00,$160.00,$8.00,$0.00,$168.00,,4.0000
200000163,200000207,Retail,58,"Oct 25, 2011 1:57:19 AM",$88.00,$80.00,$8.00,$0.00,$0.00,1FW133025W2090008,2.0000
200000164,200000208,Retail,59,"Oct 26, 2011 4:50:56 AM",$42.10,$80.00,$8.00,$0.00,$45.90,455665859M428594X,2.0000
200000165,200000209,Retail,,"Oct 26, 2011 9:02:04 PM",$0.00,$80.00,$24.00,$0.00,$104.00,,2.0000
200000166,200000210,Retail,,"Oct 27, 2011 2:50:13 PM",$48.00,$40.00,$8.00,$0.00,$0.00,0RA730039P4738904,1.0000
200000167,200000211,Retail,,"Oct 27, 2011 3:51:01 PM",$84.00,$80.00,$8.00,$0.00,$4.00,4AE366277K6113359,2.0000
200000168,200000212,Retail,,"Oct 27, 2011 4:15:26 PM",$48.00,$40.00,$8.00,$0.00,$0.00,8B681301BA856533W,1.0000
200000169,200000213,Retail,60,"Oct 27, 2011 6:28:40 PM",$48.00,$40.00,$8.00,$0.00,$0.00,3TH144066E539150N,1.0000
200000170,200000214,Retail,,"Oct 27, 2011 9:21:47 PM",$48.00,$40.00,$8.00,$0.00,$0.00,55N22692BP171631M,1.0000
200000171,200000216,Retail,,"Oct 27, 2011 9:40:14 PM",$48.00,$40.00,$8.00,$0.00,$0.00,751434380605768,1.0000
200000172,200000217,Retail,,"Oct 27, 2011 10:49:19 PM",$93.95,$40.00,$55.95,$0.00,$2.00,2FK80893GN625821L,1.0000
200000173,200000218,Retail,,"Oct 27, 2011 11:06:29 PM",$46.00,$40.00,$8.00,$0.00,$2.00,8X072673R6399012R,1.0000
200000174,200000219,Retail,,"Oct 27, 2011 11:43:29 PM",$48.00,$40.00,$8.00,$0.00,$0.00,1SC7131823415102W,1.0000
200000175,200000220,Retail,,"Oct 28, 2011 12:18:58 AM",$85.94,$80.00,$8.00,$5.94,$8.00,3EW376411S1825149,2.0000
200000176,200000221,Retail,,"Oct 28, 2011 12:36:32 AM",$48.00,$40.00,$8.00,$0.00,$0.00,34B69472G7771602A,1.0000
200000177,200000222,Retail,,"Oct 28, 2011 12:51:15 AM",$88.00,$80.00,$8.00,$0.00,$0.00,0Y238023VW092762S,2.0000
200000178,200000223,Retail,,"Oct 28, 2011 1:43:51 AM",$88.00,$80.00,$8.00,$0.00,$0.00,2T4954603N113405Y,2.0000
200000179,200000224,Retail,,"Oct 28, 2011 1:59:05 AM",$44.00,$40.00,$8.00,$0.00,$4.00,2V888830F1832544T,1.0000
200000180,200000225,Retail,,"Oct 28, 2011 2:26:25 AM",$48.00,$40.00,$8.00,$0.00,$0.00,7W651576WK108473G,1.0000
200000181,200000226,Retail,,"Oct 28, 2011 3:46:22 AM",$91.00,$80.00,$11.00,$0.00,$0.00,8EF10886RA6406323,2.0000
200000182,200000227,Retail,,"Oct 28, 2011 4:05:30 AM",$48.00,$40.00,$8.00,$0.00,$0.00,4YF5845588090053P,1.0000
200000183,200000228,Retail,,"Oct 28, 2011 4:39:52 AM",$48.00,$40.00,$8.00,$0.00,$0.00,0Y969395DH966840V,1.0000
200000184,200000229,Retail,,"Oct 28, 2011 4:46:46 AM",$46.00,$40.00,$8.00,$0.00,$2.00,71J98581V98398547,1.0000
200000185,200000230,Retail,,"Oct 28, 2011 11:55:26 AM",$48.00,$40.00,$8.00,$0.00,$0.00,2CL00455KX4753648,1.0000
200000186,200000231,Retail,,"Oct 28, 2011 12:28:30 PM",$76.95,$40.00,$36.95,$0.00,$0.00,4N107859449106258,1.0000
200000187,200000232,Retail,,"Oct 28, 2011 1:04:05 PM",$46.00,$40.00,$8.00,$0.00,$2.00,5K1557348U417103X,1.0000
200000188,200000233,Retail,,"Oct 28, 2011 1:17:28 PM",$48.00,$40.00,$8.00,$0.00,$0.00,420549162357636,1.0000
200000189,200000234,Retail,,"Oct 28, 2011 1:41:57 PM",$48.00,$40.00,$8.00,$0.00,$0.00,2AA606981V091023B,1.0000
200000190,200000236,Retail,,"Oct 28, 2011 3:16:29 PM",$46.00,$40.00,$8.00,$0.00,$2.00,8U2788980C4333254,1.0000
200000191,200000237,Retail,,"Oct 28, 2011 3:37:13 PM",$48.00,$40.00,$8.00,$0.00,$0.00,1SR696136R0353143,1.0000
200000192,200000238,Retail,,"Oct 28, 2011 3:59:47 PM",$48.00,$40.00,$8.00,$0.00,$0.00,168975185139595,1.0000
